FECHA;HORA;VELOCIDAD
22/08/2020;115928972;53
22/08/2020;115942338;47
22/08/2020;115944739;0
22/08/2020;115944939;0
22/08/2020;115946439;57
22/08/2020;115946908;38
22/08/2020;115949138;44
22/08/2020;115949541;44
22/08/2020;115957139;74
22/08/2020;120001339;48
22/08/2020;120003006;0
22/08/2020;120003273;42
22/08/2020;120003972;0
22/08/2020;120006239;48
22/08/2020;120009409;42
22/08/2020;120009506;78
22/08/2020;120012339;0
22/08/2020;120014339;0
22/08/2020;120015072;0
22/08/2020;120016939;43
22/08/2020;120019272;51
22/08/2020;120021105;44
22/08/2020;120023339;15
22/08/2020;120023405;46
22/08/2020;120024642;47
22/08/2020;120025905;47
22/08/2020;120026339;46
22/08/2020;120027476;46
22/08/2020;120027639;44
22/08/2020;120027808;44
22/08/2020;120028672;50
22/08/2020;120030073;0
22/08/2020;120033072;45
22/08/2020;120035839;0
22/08/2020;120036672;47
22/08/2020;120037005;37
22/08/2020;120037472;49
22/08/2020;120038039;26
22/08/2020;120039042;39
22/08/2020;120040205;39
22/08/2020;120042238;0
22/08/2020;120043205;48
22/08/2020;120044139;42
22/08/2020;120112072;48
22/08/2020;120115405;7
22/08/2020;120120238;46
22/08/2020;120121771;49
22/08/2020;120122805;38
22/08/2020;120135738;53
22/08/2020;120143439;47
22/08/2020;120143605;0
22/08/2020;120147872;0
22/08/2020;120152838;60
22/08/2020;120156041;0
22/08/2020;120156805;48
22/08/2020;120158938;0
22/08/2020;120159605;37
22/08/2020;120200639;43
22/08/2020;120203339;37
22/08/2020;120204538;45
22/08/2020;120207991;0
22/08/2020;120208658;42
22/08/2020;120209524;41
22/08/2020;120209990;43
22/08/2020;120210190;41
22/08/2020;120211527;43
22/08/2020;120214257;49
22/08/2020;120215323;60
22/08/2020;120215390;43
22/08/2020;120216990;50
22/08/2020;120217324;44
22/08/2020;120217990;50
22/08/2020;120218857;53
22/08/2020;120218858;42
22/08/2020;120221858;56
22/08/2020;120222726;45
22/08/2020;120227823;39
22/08/2020;120227990;48
22/08/2020;120229490;33
22/08/2020;120229890;0
22/08/2020;120230523;32
22/08/2020;120232591;62
22/08/2020;120232592;48
22/08/2020;120233960;41
22/08/2020;120243458;49
22/08/2020;120245323;0
22/08/2020;120247390;40
22/08/2020;120247690;40
22/08/2020;120315557;54
22/08/2020;120321690;45
22/08/2020;120324560;48
22/08/2020;120325457;39
22/08/2020;120326257;39
22/08/2020;120326723;49
22/08/2020;120341624;50
22/08/2020;120345090;49
22/08/2020;120349390;47
22/08/2020;120351157;0
22/08/2020;120355290;48
22/08/2020;120356191;41
22/08/2020;120358357;52
22/08/2020;120358957;50
22/08/2020;120359724;50
22/08/2020;120359725;50
22/08/2020;120400690;0
22/08/2020;120400890;45
22/08/2020;120401723;43
22/08/2020;120402157;43
22/08/2020;120402523;45
22/08/2020;120403723;45
22/08/2020;120404657;43
22/08/2020;120405462;43
22/08/2020;120405690;45
22/08/2020;120407691;0
22/08/2020;120408923;48
22/08/2020;120409391;0
22/08/2020;120409991;51
22/08/2020;120412225;43
22/08/2020;120412624;0
22/08/2020;120413692;47
22/08/2020;120413923;0
22/08/2020;120415990;46
22/08/2020;120418423;39
22/08/2020;120419390;43
22/08/2020;120421060;35
22/08/2020;120421357;37
22/08/2020;120422090;37
22/08/2020;120422660;0
22/08/2020;120424195;0
22/08/2020;120425925;39
22/08/2020;120426957;0
22/08/2020;120431157;50
22/08/2020;120435326;52
22/08/2020;120435989;47
22/08/2020;120439989;50
22/08/2020;120442190;44
22/08/2020;120442191;29
22/08/2020;120449390;48
22/08/2020;120513989;0
22/08/2020;120515356;47
22/08/2020;120516623;58
22/08/2020;120520523;43
22/08/2020;120523627;45
22/08/2020;120526623;37
22/08/2020;120526723;0
22/08/2020;120531156;42
22/08/2020;120538656;44
22/08/2020;120541357;38
22/08/2020;120542289;54
22/08/2020;120547723;55
22/08/2020;120548728;55
22/08/2020;120548823;49
22/08/2020;120551724;0
22/08/2020;120552323;52
22/08/2020;120554622;46
22/08/2020;120559323;64
22/08/2020;120600256;36
22/08/2020;120600723;52
22/08/2020;120601590;52
22/08/2020;120602656;41
22/08/2020;120603423;42
22/08/2020;120603989;43
22/08/2020;120605089;40
22/08/2020;120605090;45
22/08/2020;120605223;40
22/08/2020;120606003;43
22/08/2020;120606758;47
22/08/2020;120607123;0
22/08/2020;120608056;49
22/08/2020;120609189;54
22/08/2020;120609490;48
22/08/2020;120611032;43
22/08/2020;120611956;30
22/08/2020;120612424;50
22/08/2020;120613291;19
22/08/2020;120613791;44
22/08/2020;120615456;0
22/08/2020;120615923;51
22/08/2020;120616757;57
22/08/2020;120616990;57
22/08/2020;120617423;52
22/08/2020;120619156;43
22/08/2020;120623656;46
22/08/2020;120624657;48
22/08/2020;120626389;50
22/08/2020;120626589;50
22/08/2020;120626689;48
22/08/2020;120627064;48
22/08/2020;120628623;0
22/08/2020;120630156;47
22/08/2020;120631856;0
22/08/2020;120633656;0
22/08/2020;120646456;53
22/08/2020;120649724;41
22/08/2020;120651623;42
22/08/2020;120716323;39
22/08/2020;120717057;39
22/08/2020;120730891;41
22/08/2020;120732426;42
22/08/2020;120741356;59
22/08/2020;120750823;49
22/08/2020;120754424;44
22/08/2020;120756590;0
22/08/2020;120757756;66
22/08/2020;120759090;38
22/08/2020;120804891;37
22/08/2020;120804892;43
22/08/2020;120806324;51
22/08/2020;120807456;51
22/08/2020;120808356;49
22/08/2020;120808689;40
22/08/2020;120810523;45
22/08/2020;120811189;42
22/08/2020;120811723;30
22/08/2020;120811724;42
22/08/2020;120812156;42
22/08/2020;120812825;43
22/08/2020;120813423;43
22/08/2020;120813857;44
22/08/2020;120813956;43
22/08/2020;120816090;49
22/08/2020;120817224;37
22/08/2020;120819625;0
22/08/2020;120821790;36
22/08/2020;120824290;0
22/08/2020;120825289;50
22/08/2020;120825757;49
22/08/2020;120826626;52
22/08/2020;120830090;0
22/08/2020;120830190;55
22/08/2020;120830423;0
22/08/2020;120831198;47
22/08/2020;120836623;45
22/08/2020;120838356;48
22/08/2020;120839759;48
22/08/2020;120840556;44
22/08/2020;120840889;44
22/08/2020;120845190;45
22/08/2020;120845823;48
22/08/2020;120847656;49
22/08/2020;120859656;47
22/08/2020;120907956;0
22/08/2020;120914656;0
22/08/2020;120915691;51
22/08/2020;120918189;41
22/08/2020;120920190;0
22/08/2020;120924156;0
22/08/2020;120930956;53
22/08/2020;120934489;50
22/08/2020;120936389;43
22/08/2020;120938790;43
22/08/2020;120941056;51
22/08/2020;120948256;45
22/08/2020;120956723;36
22/08/2020;120956857;74
22/08/2020;120958822;55
22/08/2020;121000089;38
22/08/2020;121000190;50
22/08/2020;121000723;39
22/08/2020;121002122;52
22/08/2020;121004357;42
22/08/2020;121005889;46
22/08/2020;121010722;29
22/08/2020;121010889;71
22/08/2020;121011122;71
22/08/2020;121011593;0
22/08/2020;121013190;41
22/08/2020;121013456;0
22/08/2020;121013957;0
22/08/2020;121016189;58
22/08/2020;121016289;47
22/08/2020;121017456;53
22/08/2020;121017623;48
22/08/2020;121019590;0
22/08/2020;121019890;0
22/08/2020;121020755;45
22/08/2020;121021889;41
22/08/2020;121022989;43
22/08/2020;121024061;39
22/08/2020;121024323;47
22/08/2020;121025525;49
22/08/2020;121026523;42
22/08/2020;121026923;49
22/08/2020;121028890;45
22/08/2020;121030722;44
22/08/2020;121036589;51
22/08/2020;121042289;42
22/08/2020;121043123;51
22/08/2020;121113789;35
22/08/2020;121115356;57
22/08/2020;121125289;40
22/08/2020;121128989;40
22/08/2020;121142156;51
22/08/2020;121149555;51
22/08/2020;121154489;29
22/08/2020;121155489;53
22/08/2020;121155657;0
22/08/2020;121156622;53
22/08/2020;121157660;0
22/08/2020;121200456;48
22/08/2020;121201989;55
22/08/2020;121202524;49
22/08/2020;121203691;53
22/08/2020;121205158;49
22/08/2020;121208355;46
22/08/2020;121208822;0
22/08/2020;121208823;46
22/08/2020;121211298;44
22/08/2020;121211465;57
22/08/2020;121212965;57
22/08/2020;121214131;47
22/08/2020;121220031;37
22/08/2020;121221599;37
22/08/2020;121222100;50
22/08/2020;121223365;47
22/08/2020;121223864;47
22/08/2020;121224877;54
22/08/2020;121228031;47
22/08/2020;121228232;0
22/08/2020;121231265;46
22/08/2020;121232265;40
22/08/2020;121232931;46
22/08/2020;121235398;0
22/08/2020;121235698;47
22/08/2020;121236531;49
22/08/2020;121237200;52
22/08/2020;121238165;47
22/08/2020;121239264;41
22/08/2020;121243598;45
22/08/2020;121244365;46
22/08/2020;121246165;47
22/08/2020;121248398;49
22/08/2020;121249432;49
22/08/2020;121250065;33
22/08/2020;121250799;48
22/08/2020;121252669;43
22/08/2020;121253531;42
22/08/2020;121254299;32
22/08/2020;121254666;36
22/08/2020;121255764;31
22/08/2020;121256932;42
22/08/2020;121257833;32
22/08/2020;121313898;43
22/08/2020;121317898;47
22/08/2020;121317964;47
22/08/2020;121324098;56
22/08/2020;121326333;0
22/08/2020;121326432;38
22/08/2020;121329498;43
22/08/2020;121331065;45
22/08/2020;121332832;49
22/08/2020;121345098;0
22/08/2020;121345298;46
22/08/2020;121347664;0
22/08/2020;121347764;29
22/08/2020;121348898;57
22/08/2020;121349531;35
22/08/2020;121350798;50
22/08/2020;121353233;49
22/08/2020;121353432;47
22/08/2020;121354068;44
22/08/2020;121355598;48
22/08/2020;121356232;54
22/08/2020;121356535;54
22/08/2020;121358198;49
22/08/2020;121359765;51
22/08/2020;121400564;47
22/08/2020;121400565;47
22/08/2020;121402831;31
22/08/2020;121403864;30
22/08/2020;121404098;31
22/08/2020;121404498;0
22/08/2020;121405231;42
22/08/2020;121405965;54
22/08/2020;121406932;54
22/08/2020;121406933;45
22/08/2020;121407298;0
22/08/2020;121408431;44
22/08/2020;121408898;44
22/08/2020;121409333;44
22/08/2020;121409831;41
22/08/2020;121411631;39
22/08/2020;121412032;46
22/08/2020;121413065;42
22/08/2020;121414998;43
22/08/2020;121415498;40
22/08/2020;121416531;50
22/08/2020;121416764;39
22/08/2020;121417431;62
22/08/2020;121417731;43
22/08/2020;121419698;40
22/08/2020;121419798;44
22/08/2020;121420431;47
22/08/2020;121421175;45
22/08/2020;121422931;0
22/08/2020;121423565;48
22/08/2020;121425198;47
22/08/2020;121425998;41
22/08/2020;121427165;43
22/08/2020;121427698;44
22/08/2020;121428635;44
22/08/2020;121428868;42
22/08/2020;121429135;42
22/08/2020;121429931;40
22/08/2020;121431198;42
22/08/2020;121431566;40
22/08/2020;121433098;33
22/08/2020;121433198;0
22/08/2020;121433964;36
22/08/2020;121435498;41
22/08/2020;121435765;36
22/08/2020;121436764;41
22/08/2020;121436898;41
22/08/2020;121437298;41
22/08/2020;121438599;41
22/08/2020;121441865;43
22/08/2020;121443132;47
22/08/2020;121445897;0
22/08/2020;121448564;49
22/08/2020;121512965;49
22/08/2020;121513364;49
22/08/2020;121515298;0
22/08/2020;121516632;58
22/08/2020;121518598;44
22/08/2020;121521867;0
22/08/2020;121522164;45
22/08/2020;121523531;45
22/08/2020;121524464;52
22/08/2020;121541467;40
22/08/2020;121542364;40
22/08/2020;121546297;51
22/08/2020;121550631;20
22/08/2020;121552364;58
22/08/2020;121552964;36
22/08/2020;121554464;39
22/08/2020;121555297;46
22/08/2020;121555372;46
22/08/2020;121557165;45
22/08/2020;121559965;0
22/08/2020;121600864;58
22/08/2020;121601404;49
22/08/2020;121602997;52
22/08/2020;121604665;0
22/08/2020;121604831;53
22/08/2020;121606531;56
22/08/2020;121606698;48
22/08/2020;121606898;56
22/08/2020;121609231;54
22/08/2020;121610334;46
22/08/2020;121611965;39
22/08/2020;121612033;56
22/08/2020;121612798;45
22/08/2020;121615930;39
22/08/2020;121617897;42
22/08/2020;121620731;58
22/08/2020;121623238;0
22/08/2020;121623831;0
22/08/2020;121626064;41
22/08/2020;121626264;40
22/08/2020;121627933;41
22/08/2020;121632464;46
22/08/2020;121632830;57
22/08/2020;121637198;41
22/08/2020;121638164;38
22/08/2020;121640797;31
22/08/2020;121642766;0
22/08/2020;121647097;51
22/08/2020;121647564;0
22/08/2020;121649731;50
22/08/2020;121652664;0
22/08/2020;121655030;42
22/08/2020;121659867;41
22/08/2020;121715726;0
22/08/2020;121726759;49
22/08/2020;121730326;51
22/08/2020;121732460;0
22/08/2020;121734526;48
22/08/2020;121739192;47
22/08/2020;121741459;46
22/08/2020;121742628;32
22/08/2020;121753260;49
22/08/2020;121755059;0
22/08/2020;121757492;0
22/08/2020;121757993;51
22/08/2020;121758926;0
22/08/2020;121759195;0
22/08/2020;121759431;0
22/08/2020;121800197;49
22/08/2020;121801435;0
22/08/2020;121801436;47
22/08/2020;121802626;49
22/08/2020;121804959;45
22/08/2020;121805959;38
22/08/2020;121808992;43
22/08/2020;121809059;43
22/08/2020;121811160;45
22/08/2020;121812392;38
22/08/2020;121812928;38
22/08/2020;121815094;42
22/08/2020;121815159;43
22/08/2020;121816392;41
22/08/2020;121816393;79
22/08/2020;121817661;44
22/08/2020;121818759;45
22/08/2020;121819393;35
22/08/2020;121821126;45
22/08/2020;121824259;19
22/08/2020;121824392;86
22/08/2020;121824925;19
22/08/2020;121828093;0
22/08/2020;121829092;44
22/08/2020;121830293;44
22/08/2020;121830493;41
22/08/2020;121831426;44
22/08/2020;121835525;38
22/08/2020;121835592;0
22/08/2020;121835993;0
22/08/2020;121836959;51
22/08/2020;121839626;34
22/08/2020;121840559;48
22/08/2020;121845325;45
22/08/2020;121847492;0
22/08/2020;121849092;43
22/08/2020;121849192;0
22/08/2020;121850159;46
22/08/2020;121854626;41
22/08/2020;121913392;58
22/08/2020;121914659;45
22/08/2020;121917393;40
22/08/2020;121922325;42
22/08/2020;121924959;40
22/08/2020;121925359;48
22/08/2020;121925727;48
22/08/2020;121930893;48
22/08/2020;121935092;0
22/08/2020;121936192;44
22/08/2020;121936659;38
22/08/2020;121938525;46
22/08/2020;121940694;45
22/08/2020;121940893;48
22/08/2020;121942960;48
22/08/2020;121947759;49
22/08/2020;121957859;0
22/08/2020;121959593;48
22/08/2020;122000726;46
22/08/2020;122002092;45
22/08/2020;122003792;53
22/08/2020;122004425;52
22/08/2020;122010025;44
22/08/2020;122010225;0
22/08/2020;122011526;49
22/08/2020;122013059;41
22/08/2020;122013993;44
22/08/2020;122014633;44
22/08/2020;122016558;0
22/08/2020;122017393;35
22/08/2020;122018359;47
22/08/2020;122018958;42
22/08/2020;122021592;0
22/08/2020;122022759;44
22/08/2020;122023092;44
22/08/2020;122023558;0
22/08/2020;122024525;46
22/08/2020;122025592;35
22/08/2020;122025993;50
22/08/2020;122026927;49
22/08/2020;122028725;30
22/08/2020;122029459;43
22/08/2020;122029693;30
22/08/2020;122030425;47
22/08/2020;122030858;33
22/08/2020;122031826;43
22/08/2020;122032726;46
22/08/2020;122034492;55
22/08/2020;122035358;51
22/08/2020;122036226;42
22/08/2020;122036626;53
22/08/2020;122037901;47
22/08/2020;122041426;0
22/08/2020;122041625;36
22/08/2020;122042993;49
22/08/2020;122050258;49
22/08/2020;122114592;47
22/08/2020;122118693;59
22/08/2020;122120059;46
22/08/2020;122125725;50
22/08/2020;122126326;42
22/08/2020;122129659;42
22/08/2020;122137259;0
22/08/2020;122143225;48
22/08/2020;122144761;52
22/08/2020;122149063;54
22/08/2020;122149992;50
22/08/2020;122153459;0
22/08/2020;122158725;0
22/08/2020;122204362;51
22/08/2020;122206225;48
22/08/2020;122207425;51
22/08/2020;122208125;57
22/08/2020;122209559;0
22/08/2020;122209926;45
22/08/2020;122210892;47
22/08/2020;122211858;43
22/08/2020;122213361;44
22/08/2020;122213463;43
22/08/2020;122215477;56
22/08/2020;122218778;0
22/08/2020;122219111;45
22/08/2020;122219811;45
22/08/2020;122220178;52
22/08/2020;122222277;52
22/08/2020;122233479;45
22/08/2020;122234546;43
22/08/2020;122236211;51
22/08/2020;122236412;40
22/08/2020;122238179;0
22/08/2020;122238845;45
22/08/2020;122239446;0
22/08/2020;122240111;46
22/08/2020;122241112;40
22/08/2020;122241312;40
22/08/2020;122241944;39
22/08/2020;122242146;17
22/08/2020;122243047;48
22/08/2020;122245444;45
22/08/2020;122247212;42
22/08/2020;122249444;37
22/08/2020;122254345;45
22/08/2020;122303312;44
22/08/2020;122316111;44
22/08/2020;122316877;43
22/08/2020;122318912;0
22/08/2020;122318977;48
22/08/2020;122320777;0
22/08/2020;122341379;0
22/08/2020;122341380;44
22/08/2020;122342283;49
22/08/2020;122343678;45
22/08/2020;122350677;51
22/08/2020;122355810;50
22/08/2020;122359015;45
22/08/2020;122359452;53
22/08/2020;122359911;53
22/08/2020;122401312;0
22/08/2020;122401611;59
22/08/2020;122403377;33
22/08/2020;122403513;48
22/08/2020;122403847;33
22/08/2020;122404844;41
22/08/2020;122405680;40
22/08/2020;122406111;31
22/08/2020;122406312;40
22/08/2020;122406745;44
22/08/2020;122407148;40
22/08/2020;122408144;21
22/08/2020;122408844;46
22/08/2020;122410183;89
22/08/2020;122410311;45
22/08/2020;122411545;50
22/08/2020;122411844;0
22/08/2020;122413978;43
22/08/2020;122415611;41
22/08/2020;122415911;47
22/08/2020;122416811;41
22/08/2020;122422544;25
22/08/2020;122423413;45
22/08/2020;122424678;40
22/08/2020;122432711;41
22/08/2020;122434378;55
22/08/2020;122438778;60
22/08/2020;122443110;54
22/08/2020;122445177;54
22/08/2020;122500077;33
22/08/2020;122515877;42
22/08/2020;122516177;0
22/08/2020;122519211;47
22/08/2020;122523910;41
22/08/2020;122527477;47
22/08/2020;122536977;45
22/08/2020;122541677;42
22/08/2020;122545977;0
22/08/2020;122549877;57
22/08/2020;122550543;39
22/08/2020;122557310;0
22/08/2020;122557544;0
22/08/2020;122558144;49
22/08/2020;122559577;52
22/08/2020;122600177;42
22/08/2020;122603377;49
22/08/2020;122604978;49
22/08/2020;122605377;46
22/08/2020;122606943;37
22/08/2020;122607210;53
22/08/2020;122607778;44
22/08/2020;122608477;63
22/08/2020;122609877;49
22/08/2020;122609977;50
22/08/2020;122611611;48
22/08/2020;122612378;43
22/08/2020;122612677;44
22/08/2020;122612777;44
22/08/2020;122613543;49
22/08/2020;122613544;29
22/08/2020;122613647;49
22/08/2020;122614211;49
22/08/2020;122615211;49
22/08/2020;122615311;46
22/08/2020;122616013;46
22/08/2020;122617444;54
22/08/2020;122620943;47
22/08/2020;122621943;52
22/08/2020;122622477;0
22/08/2020;122623877;46
22/08/2020;122624544;47
22/08/2020;122625344;24
22/08/2020;122625644;44
22/08/2020;122626543;43
22/08/2020;122627210;52
22/08/2020;122627912;44
22/08/2020;122631877;20
22/08/2020;122631943;45
22/08/2020;122633210;33
22/08/2020;122633877;48
22/08/2020;122635677;0
22/08/2020;122636077;0
22/08/2020;122637447;40
22/08/2020;122637745;44
22/08/2020;122643677;57
22/08/2020;122645781;46
22/08/2020;122647077;35
22/08/2020;122651111;31
22/08/2020;122718162;43
22/08/2020;122720562;51
22/08/2020;122721833;37
22/08/2020;122734895;52
22/08/2020;122739163;45
22/08/2020;122742395;55
22/08/2020;122744929;53
22/08/2020;122754762;49
22/08/2020;122754829;48
22/08/2020;122755962;48
22/08/2020;122757495;51
22/08/2020;122758462;45
22/08/2020;122759962;0
22/08/2020;122800596;41
22/08/2020;122800862;41
22/08/2020;122802066;43
22/08/2020;122803662;38
22/08/2020;122803764;33
22/08/2020;122805995;54
22/08/2020;122806298;39
22/08/2020;122807929;46
22/08/2020;122808895;35
22/08/2020;122810399;36
22/08/2020;122810595;45
22/08/2020;122811895;45
22/08/2020;122812095;0
22/08/2020;122812295;0
22/08/2020;122813162;39
22/08/2020;122813563;0
22/08/2020;122815229;40
22/08/2020;122815332;40
22/08/2020;122816962;38
22/08/2020;122818163;44
22/08/2020;122822196;42
22/08/2020;122828630;34
22/08/2020;122829829;28
22/08/2020;122831995;0
22/08/2020;122832930;30
22/08/2020;122833562;30
22/08/2020;122834529;55
22/08/2020;122835428;52
22/08/2020;122838598;37
22/08/2020;122841028;0
22/08/2020;122843695;51
22/08/2020;122845162;55
22/08/2020;122853029;42
22/08/2020;122911931;58
22/08/2020;122913095;58
22/08/2020;122917063;46
22/08/2020;122920395;46
22/08/2020;122927695;0
22/08/2020;122939928;0
22/08/2020;122940529;44
22/08/2020;122943529;0
22/08/2020;122943628;38
22/08/2020;122948129;0
22/08/2020;122949461;0
22/08/2020;122950862;53
22/08/2020;122959995;57
22/08/2020;123000162;65
22/08/2020;123001662;55
22/08/2020;123003395;50
22/08/2020;123004395;50
22/08/2020;123005928;47
22/08/2020;123006795;55
22/08/2020;123006962;46
22/08/2020;123008361;46
22/08/2020;123009162;46
22/08/2020;123010228;49
22/08/2020;123013862;43
22/08/2020;123014562;42
22/08/2020;123016828;53
22/08/2020;123017329;0
22/08/2020;123017695;0
22/08/2020;123020595;0
22/08/2020;123021228;27
22/08/2020;123021328;34
22/08/2020;123022162;34
22/08/2020;123023528;49
22/08/2020;123023529;0
22/08/2020;123029195;51
22/08/2020;123030328;54
22/08/2020;123031096;42
22/08/2020;123031495;54
22/08/2020;123031934;58
22/08/2020;123032162;44
22/08/2020;123032995;42
22/08/2020;123034362;45
22/08/2020;123035595;55
22/08/2020;123036129;46
22/08/2020;123036830;47
22/08/2020;123039528;44
22/08/2020;123040761;41
22/08/2020;123041331;42
22/08/2020;123043362;13
22/08/2020;123043662;41
22/08/2020;123044762;13
22/08/2020;123045896;42
22/08/2020;123045995;36
22/08/2020;123046195;0
22/08/2020;123050264;0
22/08/2020;123050962;23
22/08/2020;123057161;48
22/08/2020;123116895;50
22/08/2020;123118828;60
22/08/2020;123123629;43
22/08/2020;123126461;0
22/08/2020;123130728;41
22/08/2020;123132094;38
22/08/2020;123132328;49
22/08/2020;123134361;43
22/08/2020;123135894;46
22/08/2020;123136328;57
22/08/2020;123145098;43
22/08/2020;123149563;54
22/08/2020;123150663;54
22/08/2020;123154628;50
22/08/2020;123155463;57
22/08/2020;123156961;43
22/08/2020;123159228;37
22/08/2020;123200394;0
22/08/2020;123200628;45
22/08/2020;123201128;0
22/08/2020;123203062;0
22/08/2020;123203361;0
22/08/2020;123203595;0
22/08/2020;123203827;0
22/08/2020;123204461;32
22/08/2020;123205095;37
22/08/2020;123205263;0
22/08/2020;123205765;37
22/08/2020;123208361;47
22/08/2020;123210195;46
22/08/2020;123211095;40
22/08/2020;123212895;46
22/08/2020;123213929;48
22/08/2020;123214429;46
22/08/2020;123214661;0
22/08/2020;123218261;0
22/08/2020;123219461;55
22/08/2020;123219661;55
22/08/2020;123220001;49
22/08/2020;123221526;38
22/08/2020;123222327;28
22/08/2020;123223592;46
22/08/2020;123224060;36
22/08/2020;123224529;46
22/08/2020;123225559;36
22/08/2020;123226093;32
22/08/2020;123226192;0
22/08/2020;123227159;42
22/08/2020;123228794;39
22/08/2020;123229126;36
22/08/2020;123229662;36
22/08/2020;123230759;36
22/08/2020;123231326;42
22/08/2020;123231659;36
22/08/2020;123233892;40
22/08/2020;123234092;40
22/08/2020;123236192;45
22/08/2020;123237167;47
22/08/2020;123237228;38
22/08/2020;123238459;38
22/08/2020;123239127;43
22/08/2020;123240726;40
22/08/2020;123242559;38
22/08/2020;123245393;49
22/08/2020;123247659;33
22/08/2020;123248293;42
22/08/2020;123250226;36
22/08/2020;123250300;41
22/08/2020;123251926;0
22/08/2020;123312759;0
22/08/2020;123312959;48
22/08/2020;123320859;48
22/08/2020;123323359;0
22/08/2020;123326459;45
22/08/2020;123328226;50
22/08/2020;123329759;47
22/08/2020;123333126;43
22/08/2020;123335860;38
22/08/2020;123336925;0
22/08/2020;123338126;36
22/08/2020;123339992;43
22/08/2020;123343159;0
22/08/2020;123344525;46
22/08/2020;123353059;41
22/08/2020;123355792;49
22/08/2020;123356425;45
22/08/2020;123356625;45
22/08/2020;123357626;45
22/08/2020;123357627;47
22/08/2020;123358527;39
22/08/2020;123400259;41
22/08/2020;123400260;0
22/08/2020;123400694;45
22/08/2020;123401228;45
22/08/2020;123402626;49
22/08/2020;123403792;0
22/08/2020;123404359;41
22/08/2020;123407592;42
22/08/2020;123409693;56
22/08/2020;123411359;48
22/08/2020;123412459;46
22/08/2020;123412826;48
22/08/2020;123413427;39
22/08/2020;123414126;39
22/08/2020;123414662;45
22/08/2020;123415159;50
22/08/2020;123415730;50
22/08/2020;123416133;48
22/08/2020;123416134;41
22/08/2020;123417093;41
22/08/2020;123417192;41
22/08/2020;123418059;42
22/08/2020;123418692;42
22/08/2020;123419329;41
22/08/2020;123423159;44
22/08/2020;123424227;47
22/08/2020;123424392;46
22/08/2020;123425326;47
22/08/2020;123426559;51
22/08/2020;123426792;49
22/08/2020;123427725;38
22/08/2020;123428594;38
22/08/2020;123430326;45
22/08/2020;123431993;25
22/08/2020;123432225;38
22/08/2020;123438692;43
22/08/2020;123444058;50
22/08/2020;123445392;44
22/08/2020;123519392;51
22/08/2020;123519992;53
22/08/2020;123523258;0
22/08/2020;123525626;55
22/08/2020;123527958;41
22/08/2020;123528325;56
22/08/2020;123532659;0
22/08/2020;123535058;43
22/08/2020;123536992;0
22/08/2020;123539592;0
22/08/2020;123541492;44
22/08/2020;123543758;0
22/08/2020;123551960;0
22/08/2020;123554892;55
22/08/2020;123558226;36
22/08/2020;123559492;0
22/08/2020;123559895;38
22/08/2020;123600492;0
22/08/2020;123600793;37
22/08/2020;123600892;37
22/08/2020;123601696;49
22/08/2020;123604027;0
22/08/2020;123605758;39
22/08/2020;123606192;50
22/08/2020;123606826;47
22/08/2020;123607093;50
22/08/2020;123608359;41
22/08/2020;123612225;47
22/08/2020;123612892;0
22/08/2020;123612992;47
22/08/2020;123614559;32
22/08/2020;123616125;33
22/08/2020;123617358;36
22/08/2020;123618259;36
22/08/2020;123618459;36
22/08/2020;123619664;36
22/08/2020;123620358;0
22/08/2020;123620992;39
22/08/2020;123626859;53
22/08/2020;123635026;43
22/08/2020;123636392;44
22/08/2020;123639025;43
22/08/2020;123646659;51
22/08/2020;123647958;91
22/08/2020;123649991;47
22/08/2020;123702359;46
22/08/2020;123715392;45
22/08/2020;123715992;45
22/08/2020;123721726;43
22/08/2020;123723477;0
22/08/2020;123727910;57
22/08/2020;123731710;44
22/08/2020;123732543;32
22/08/2020;123741077;49
22/08/2020;123748115;46
22/08/2020;123748376;43
22/08/2020;123754643;55
22/08/2020;123755477;55
22/08/2020;123757444;43
22/08/2020;123757445;0
22/08/2020;123758410;50
22/08/2020;123759811;42
22/08/2020;123800709;54
22/08/2020;123801344;54
22/08/2020;123801643;54
22/08/2020;123805243;40
22/08/2020;123805810;53
22/08/2020;123806212;37
22/08/2020;123807143;37
22/08/2020;123807745;40
22/08/2020;123808311;57
22/08/2020;123808977;41
22/08/2020;123809910;50
22/08/2020;123810946;50
22/08/2020;123812110;47
22/08/2020;123813344;47
22/08/2020;123813912;37
22/08/2020;123814014;52
22/08/2020;123815810;46
22/08/2020;123817012;48
22/08/2020;123820177;41
22/08/2020;123820376;42
22/08/2020;123820377;41
22/08/2020;123821543;40
22/08/2020;123823243;41
22/08/2020;123824109;38
22/08/2020;123824409;42
22/08/2020;123824643;42
22/08/2020;123826509;43
22/08/2020;123826676;40
22/08/2020;123827343;43
22/08/2020;123827510;43
22/08/2020;123828084;0
22/08/2020;123828179;40
22/08/2020;123829277;39
22/08/2020;123832843;46
22/08/2020;123835810;47
22/08/2020;123836843;54
22/08/2020;123851976;0
22/08/2020;123856209;37
22/08/2020;123917376;48
22/08/2020;123926410;45
22/08/2020;123930043;39
22/08/2020;123931543;50
22/08/2020;123934243;51
22/08/2020;123950043;52
22/08/2020;123954876;40
22/08/2020;123957114;0
22/08/2020;123958342;41
22/08/2020;123958910;42
22/08/2020;124000115;43
22/08/2020;124002710;0
22/08/2020;124003277;48
