,FECHA,HORA,PLACA_DETECTADA,PLACA_CORREGIDA,ESTADO,MOTIVO DE RECHAZO
820,11/10/2020,12:43:46,FVL46D,FVI46D,Aprobado,
821,11/10/2020,12:45:55,MHW22E,MHL22E,Aprobado,
822,11/10/2020,12:46:14,POX23B,PQX23B,Aprobado,
823,11/10/2020,12:50:21,NON787,NON787,Aprobado,
824,11/10/2020,12:58:40,OMY39D,QMY39D,Aprobado,
825,11/10/2020,13:03:21,YWF76A,YWF75A,Aprobado,
826,11/10/2020,13:12:28,ZZY98D,ZZY98D,Aprobado,
827,11/10/2020,13:14:24,RGP205,RGP205,Aprobado,
828,11/10/2020,13:16:14,PQQ92E,PQQ92E,Aprobado,
829,11/10/2020,13:24:10,HOR37E,HQR37E,Aprobado,
830,11/10/2020,13:24:57,MFD953,MFD953,Aprobado,
831,11/10/2020,13:28:29,OMZ26D,QMZ25D,Aprobado,
832,11/10/2020,13:29:11,MOP928,MOP928,Aprobado,
833,11/10/2020,13:31:37,HBR08D,HBR08D,Aprobado,
834,11/10/2020,13:33:53,HDX76B,HOX76B,Aprobado,
835,11/10/2020,13:37:52,XDX95X,XOX95D,Aprobado,
836,11/10/2020,13:42:32,CMA059,CMA059,Aprobado,
837,11/10/2020,13:48:54,MDY51C,MOY51C,Aprobado,
838,11/10/2020,13:53:16,LYV151,LYV151,Aprobado,
839,11/10/2020,13:54:33,KFH15C,KFH15C,Aprobado,
840,11/10/2020,13:57:28,CBU16C,CBU16C,Aprobado,
841,11/10/2020,13:57:29,HWN56B,HWN568,Aprobado,
842,11/10/2020,14:01:49,HXI601,HXI601,Aprobado,
843,11/10/2020,14:04:07,HMW063,HMW063,Aprobado,
844,11/10/2020,14:16:05,MEE660,MEE660,Aprobado,
845,11/10/2020,14:25:29,RJG30A,RJG30A,Aprobado,
846,11/10/2020,14:36:58,MDF05E,MOF05E,Aprobado,
847,11/10/2020,14:40:45,BXS66E,BXS65E,Aprobado,
848,11/10/2020,14:41:21,INK61B,INK618,Aprobado,
849,11/10/2020,14:45:46,ZOR42E,ZUR42E,Aprobado,
850,11/10/2020,14:49:51,SIL67C,,Rechazado,PLACA CUBIERTA
851,11/10/2020,15:15:26,FOD14B,FUD14B,Aprobado,
852,11/10/2020,15:15:59,FYT50B,FYT50B,Aprobado,
853,11/10/2020,15:25:37,IJA759,IJA759,Aprobado,
854,11/10/2020,15:35:08,EKL201,EKI201,Aprobado,
855,11/10/2020,15:36:45,GDA97C,GDA97C,Aprobado,
856,11/10/2020,15:37:06,EGG95B,EGR95B,Aprobado,
857,11/10/2020,15:39:37,ROB94B,RQB94B,Aprobado,
858,11/10/2020,15:39:43,HGB283,HGB283,Aprobado,
859,11/10/2020,15:43:58,LXX13B,LXX13B,Aprobado,
860,11/10/2020,15:56:19,JGC457,JGC457,Aprobado,
861,11/10/2020,15:57:33,MGM24B,MGM94B,Aprobado,
862,11/10/2020,16:00:01,OZN86D,QZN86D,Aprobado,
863,11/10/2020,16:09:41,ZJD30A,ZJD30A,Aprobado,
864,11/10/2020,16:14:15,GDC50E,GOC50E,Aprobado,
865,11/10/2020,16:21:56,LUK52B,LUK52B,Aprobado,
866,11/10/2020,16:23:58,URO876,URO87E,Aprobado,
867,11/10/2020,16:28:03,KSS16C,KSS46C,Aprobado,
868,11/10/2020,16:30:49,PDI74A,PDI74B,Aprobado,
869,11/10/2020,16:39:53,MSL73C,MSL73C,Aprobado,
870,11/10/2020,16:44:27,QAP639,QAP639,Aprobado,
871,11/10/2020,16:44:47,AHC64B,NHC64B,Aprobado,
872,11/10/2020,16:46:02,AMR81B,AMR81B,Aprobado,
873,11/10/2020,16:46:03,WRM29D,WRM29D,Aprobado,
874,11/10/2020,16:46:49,HOV03V,HQV03V,Aprobado,
875,11/10/2020,16:48:31,GGA47C,GGC47C,Aprobado,
876,11/10/2020,16:54:21,LUK52B,LUK52B,Aprobado,
877,11/10/2020,16:57:16,OAN71D,QAN71D,Aprobado,
878,11/10/2020,16:57:19,MGL26C,MGI26C,Aprobado,
879,11/10/2020,16:58:37,SMM29A,SMM29A,Aprobado,
880,11/10/2020,17:05:58,JMU08B,JMU08B,Aprobado,
881,11/10/2020,17:11:43,JOU74B,JUU74B,Aprobado,
882,11/10/2020,17:12:36,DMY81Y,DMY81Y,Aprobado,
883,11/10/2020,17:16:50,ASA63D,ASA63D,Aprobado,
884,11/10/2020,17:16:55,JKN411,JKN411,Aprobado,
885,11/10/2020,17:17:13,GDL84C,GDI84C,Aprobado,
886,11/10/2020,17:21:03,ONU36D,QNU36D,Aprobado,
887,11/10/2020,17:25:19,FAF45D,FAF45D,Aprobado,
888,11/10/2020,17:28:02,LGX67D,LGX67D,Aprobado,
889,11/10/2020,17:28:58,OZS69D,QZS69D,Aprobado,
890,11/10/2020,17:42:41,GGA47C,GGA47C,Aprobado,
891,11/10/2020,17:45:04,YNY615,YNY615,Aprobado,
892,11/10/2020,17:53:29,GLY63F,GLY63F,Aprobado,
893,11/10/2020,17:54:53,TOX89E,TQX89E,Aprobado,
894,11/10/2020,18:01:56,QDY54C,QDY54C,Aprobado,
895,11/10/2020,18:04:39,EOH591,EQH591,Aprobado,
896,11/10/2020,18:06:38,NPS65A,NPS65A,Aprobado,
897,11/10/2020,18:34:43,XEX560,XEX56D,Aprobado,
898,11/10/2020,18:39:02,GGA47C,GGA47C,Rechazado,VEHﾍCULO FUERA DEL CAMPO DE VISIBILIDAD
899,11/10/2020,18:41:26,LAQ533,LAQ533,Aprobado,
900,11/10/2020,18:50:01,BWW282,BOW282,Aprobado,
901,11/10/2020,18:56:28,DOR75C,DOR75C,Aprobado,
902,11/10/2020,18:57:14,RIN010,RIN01D,Aprobado,
903,11/10/2020,19:00:30,SHR06C,SHR06C,Aprobado,
904,11/10/2020,19:05:11,RTW68C,RTW68C,Aprobado,
905,11/10/2020,19:07:37,PDL76E,PDL76E,Aprobado,
906,11/10/2020,19:11:41,EKU141,EKK141,Aprobado,
907,11/10/2020,19:12:29,DXQ74C,DXQ74C,Aprobado,
908,11/10/2020,19:16:04,GID67C,GID67C,Aprobado,
909,11/10/2020,19:30:05,AFS04D,AFS04D,Aprobado,
910,11/10/2020,19:36:54,EKH802,EKH802,Aprobado,
911,11/10/2020,19:41:58,AKX22D,WKX22D,Aprobado,
912,11/10/2020,19:46:19,ENA829,ENA829,Aprobado,
913,11/10/2020,19:57:18,FAP890,FAP890,Aprobado,
914,11/10/2020,20:16:48,TIV89D,TIV89D,Aprobado,
915,11/10/2020,20:27:29,MDF97E,MOF97E,Aprobado,
916,11/10/2020,20:49:10,STT99C,STT99C,Aprobado,
917,11/10/2020,20:49:55,GRZ044,GRZ044,Aprobado,
918,11/10/2020,20:59:57,DDI32C,DDI32C,Aprobado,
919,11/10/2020,21:05:04,EKR107,EKR107,Aprobado,
920,11/10/2020,21:08:55,MQV390,MQV390,Aprobado,
921,11/10/2020,21:28:52,CSC018,CSC01B,Aprobado,
922,11/10/2020,21:32:47,ISO55C,ISO55C,Aprobado,
923,11/10/2020,21:34:49,KFI92E,KFI92E,Aprobado,
924,11/10/2020,21:37:13,NVQ96D,NVQ96D,Aprobado,
925,11/10/2020,21:46:50,KFQ883,KFR883,Aprobado,
926,11/10/2020,22:04:42,MBW27C,MBW27C,Aprobado,
927,11/10/2020,22:12:11,AMR150,AMR15D,Aprobado,
928,11/10/2020,22:14:32,BWF314,BWF214,Aprobado,
929,11/10/2020,22:26:44,MED31D,MED31D,Aprobado,
930,11/10/2020,22:54:22,OIC30B,DIB30B,Aprobado,
931,11/10/2020,23:12:04,MHB45E,MHP45E,Aprobado,
932,11/10/2020,23:26:11,TDY63E,TQY63E,Aprobado,
933,11/10/2020,23:34:49,NFQ21B,NFQ21B,Aprobado,
934,11/10/2020,23:48:37,ELX941,ELP941,Aprobado,
935,12/10/2020,0:02:48,FHP375,FHP375,Aprobado,
936,12/10/2020,0:14:45,ABW77F,ABL77F,Aprobado,
937,12/10/2020,1:50:47,OPZ58C,DPZ58C,Aprobado,
938,12/10/2020,2:23:09,EKL951,EKL951,Aprobado,
939,12/10/2020,4:33:16,WRI37D,WRI37D,Aprobado,
940,12/10/2020,4:44:30,GDZ576,GOZ57E,Aprobado,
941,12/10/2020,5:04:58,LEX769,LEW769,Aprobado,
942,12/10/2020,5:14:44,SQQ27D,SQQ27D,Aprobado,
943,12/10/2020,5:20:13,CLA01C,CLA01C,Aprobado,
944,12/10/2020,5:24:48,YZD72D,YZN72D,Aprobado,
945,12/10/2020,5:27:21,VWW33A,VWW33A,Aprobado,
946,12/10/2020,5:32:58,VDN666,VDN66C,Aprobado,
947,12/10/2020,5:35:02,BWB76D,BEB76D,Aprobado,
948,12/10/2020,5:37:18,KWY07C,KWY07C,Aprobado,
949,12/10/2020,5:46:28,KFQ08B,KBQ08B,Aprobado,
950,12/10/2020,6:11:16,BQE86C,BQE86C,Aprobado,
951,12/10/2020,6:19:01,EQG201,EQG201,Aprobado,
952,12/10/2020,6:20:19,SMR38A,SMR38A,Aprobado,
953,12/10/2020,6:34:14,HZP62A,HZP627,Aprobado,
954,12/10/2020,6:38:24,SOS26E,SQS26E,Aprobado,
955,12/10/2020,6:56:27,PQX23B,PQX23B,Aprobado,
956,12/10/2020,7:23:50,OVK57E,QVK57E,Aprobado,
957,12/10/2020,7:32:41,OMW42E,LML42E,Aprobado,
958,12/10/2020,7:37:08,UDL95D,ULL95D,Aprobado,
959,12/10/2020,7:50:18,DWS79C,DWS79C,Aprobado,
960,12/10/2020,8:00:45,CGU90D,CFT90E,Aprobado,
961,12/10/2020,8:00:55,HGM20C,NGN20C,Aprobado,
962,12/10/2020,8:07:06,DYY35C,DYY35C,Aprobado,
963,12/10/2020,8:18:18,VHO63C,VHO63C,Aprobado,
964,12/10/2020,8:20:28,BHB36B,BHB36B,Aprobado,
965,12/10/2020,8:33:22,WOQ69A,WUQ69A,Aprobado,
966,12/10/2020,9:20:57,OME70D,QME70D,Aprobado,
967,12/10/2020,9:30:13,KHM950,KHM950,Aprobado,
968,12/10/2020,9:30:49,ITZ72C,ITZ72C,Aprobado,
969,12/10/2020,9:36:07,XLL50E,XLI50E,Aprobado,
970,12/10/2020,9:37:38,YCI30D,YCI30D,Aprobado,
971,12/10/2020,10:02:28,HZH162,HZH162,Aprobado,
972,12/10/2020,10:08:43,TOV378,TOV378,Aprobado,
973,12/10/2020,10:17:14,ONR22D,QNR22D,Aprobado,
974,12/10/2020,10:25:52,JTN79C,JTN79C,Aprobado,
975,12/10/2020,10:25:56,OWN03B,QWN03B,Aprobado,
976,12/10/2020,10:34:31,IJW74C,IJW74C,Aprobado,
977,12/10/2020,10:34:53,AOQ98A,AQQ98A,Aprobado,
978,12/10/2020,10:41:11,EYP34B,EJB348,Aprobado,
979,12/10/2020,10:45:26,RVQ18C,RVQ18C,Aprobado,
980,12/10/2020,10:49:53,RUI36B,RUL36B,Aprobado,
981,12/10/2020,10:50:01,MTD097,MTD097,Aprobado,
982,12/10/2020,10:54:01,OWR89B,OWY89Y,Aprobado,
983,12/10/2020,11:00:15,BWV47V,BWV47V,Aprobado,
984,12/10/2020,11:05:01,YBL26E,YBI25E,Aprobado,
985,12/10/2020,11:07:09,EJW388,EJW38B,Aprobado,
986,12/10/2020,11:13:44,MPD739,MPD739,Aprobado,
987,12/10/2020,11:22:02,LAC48C,LWC48C,Aprobado,
988,12/10/2020,11:22:07,OMV81D,QMV81D,Aprobado,
989,12/10/2020,11:25:06,JBO262,JBO262,Aprobado,
990,12/10/2020,11:28:04,DAM94A,DAM94D,Aprobado,
991,12/10/2020,11:32:37,DZZ560,DZZ56D,Aprobado,
992,12/10/2020,11:35:29,BHX379,BHX379,Aprobado,
993,12/10/2020,11:41:51,BDD976,BDD976,Aprobado,
994,12/10/2020,11:44:02,FGK39D,FGK390,Aprobado,
995,12/10/2020,11:52:11,RRL86B,RRL86B,Aprobado,
996,12/10/2020,12:01:39,RNH39A,RNH39A,Aprobado,
997,12/10/2020,12:08:23,HRV26C,HHV26C,Aprobado,
998,12/10/2020,12:12:28,RMP721,RMP721,Aprobado,
999,12/10/2020,12:20:05,STL89D,STI89D,Aprobado,
1000,12/10/2020,12:22:12,ELR790,ELR79D,Aprobado,
1001,12/10/2020,12:24:41,OCN54C,QCN54C,Aprobado,
1002,12/10/2020,12:33:55,NFT075,NFT075,Aprobado,
1003,12/10/2020,12:34:03,CCP233,CCP233,Aprobado,
1004,12/10/2020,12:36:01,PFL78E,PFI78E,Aprobado,
1005,12/10/2020,12:40:20,JVR08B,JVR08E,Aprobado,
1006,12/10/2020,12:50:23,FBS16E,FBS16E,Aprobado,
1007,12/10/2020,12:55:37,FII65D,FII65D,Aprobado,
1008,12/10/2020,12:57:04,ITP360,ITP360,Aprobado,
1009,12/10/2020,13:02:15,FIG10E,FIG108,Aprobado,
1010,12/10/2020,13:02:36,FHT44D,FHT440,Aprobado,
1011,12/10/2020,13:17:09,ZUZ60C,ZUZ60C,Aprobado,
1012,12/10/2020,13:19:17,DQT94E,DQT94E,Aprobado,
1013,12/10/2020,13:19:34,MMI252,MMI252,Aprobado,
1014,12/10/2020,13:19:50,UXW97E,UXL97E,Rechazado,IMﾁGENES SIN VEHﾍCULO EN LA VﾍA
1015,12/10/2020,13:33:11,HRL23E,HPL23E,Aprobado,
1016,12/10/2020,13:34:29,XAQ60D,ZAQ60C,Aprobado,
1017,12/10/2020,13:36:05,HOV03V,HQV03V,Aprobado,
1018,12/10/2020,13:40:59,DBE67F,DBE67F,Aprobado,
1019,12/10/2020,13:41:29,BHH463,BHH463,Aprobado,
1020,12/10/2020,13:45:32,MTA967,MTA967,Aprobado,
1021,12/10/2020,13:49:36,LWX37B,LWX37B,Aprobado,
1022,12/10/2020,13:49:41,EHL94E,EHI94E,Aprobado,
1023,12/10/2020,13:53:32,OZV89C,OZV89C,Aprobado,
1024,12/10/2020,13:53:56,TDR37E,TOR37E,Aprobado,
1025,12/10/2020,13:56:14,KSQ39C,KSQ39C,Aprobado,
1026,12/10/2020,14:18:27,EGP211,EGP211,Aprobado,
1027,12/10/2020,14:20:35,DIP051,DIP051,Aprobado,
1028,12/10/2020,14:22:23,MPF450,MPF450,Aprobado,
1029,12/10/2020,14:28:00,INK79D,IMK790,Aprobado,
1030,12/10/2020,14:28:52,JPP28B,JPP288,Aprobado,
1031,12/10/2020,14:35:15,KET395,KET395,Aprobado,
1032,12/10/2020,14:54:54,JZM84D,JZM84D,Aprobado,
1033,12/10/2020,15:08:24,CQU26C,CQU26,Aprobado,
1034,12/10/2020,15:11:58,AUQ91C,AOQ91C,Aprobado,
1035,12/10/2020,15:14:05,EOH737,EQH737,Aprobado,
1036,12/10/2020,15:33:38,EES73E,EES73E,Aprobado,
1037,12/10/2020,15:42:37,HHE442,HNE442,Aprobado,
1038,12/10/2020,15:42:57,FIY97D,FIY97D,Aprobado,
1039,12/10/2020,15:44:43,HJA503,HJA503,Aprobado,
1040,12/10/2020,15:54:28,RHD25D,RHD25D,Aprobado,
1041,12/10/2020,16:04:18,DXQ74C,DXQ74C,Aprobado,
1042,12/10/2020,16:07:30,QBF80D,QBL80D,Aprobado,
1043,12/10/2020,16:10:48,ZOT40A,ZQT40A,Aprobado,
1044,12/10/2020,16:28:07,CFV952,CVV952,Aprobado,
1045,12/10/2020,16:29:55,QVK22C,QVK22E,Aprobado,
1046,12/10/2020,16:33:36,DJO53C,OJO53C,Aprobado,
1047,12/10/2020,16:45:14,GRM910,GRM910,Aprobado,
1048,12/10/2020,16:47:55,HOX70D,HQX70D,Aprobado,
1049,12/10/2020,16:49:21,OCQ57D,QCQ57D,Aprobado,
1050,12/10/2020,17:07:02,MLL393,MOI393,Aprobado,
1051,12/10/2020,17:13:56,BOB16E,BQB16E,Aprobado,
1052,12/10/2020,17:17:18,XCF60C,XCF60,Aprobado,
1053,12/10/2020,17:23:27,FVP84E,FVP84E,Aprobado,
1054,12/10/2020,17:27:43,OZS69D,QZS69D,Aprobado,
1055,12/10/2020,17:33:33,XDG95C,XDG95C,Aprobado,
1056,12/10/2020,17:51:45,ISK83D,ASK83D,Aprobado,
1057,12/10/2020,17:52:22,POH14C,PQH14C,Aprobado,
1058,12/10/2020,17:52:23,PER10B,PER10B,Aprobado,
1059,12/10/2020,17:59:02,RDR98C,TDR98C,Rechazado,IMﾁGENES SIN VEHﾍCULO EN LA VﾍA
1060,12/10/2020,17:59:35,ODU46D,QOU46D,Aprobado,
1061,12/10/2020,18:11:05,HOF08E,HQF08E,Aprobado,
1062,12/10/2020,18:11:42,FIL38D,FII38D,Aprobado,
1063,12/10/2020,18:20:03,PVP09E,PVP09E,Aprobado,
1064,12/10/2020,18:21:58,YWL62A,YWI62A,Aprobado,
1065,12/10/2020,18:22:05,JLG94B,MLG94B,Aprobado,
1066,12/10/2020,18:29:01,LGX67D,LGX67D,Aprobado,
1067,12/10/2020,18:32:41,PKV680,PKV68D,Aprobado,
1068,12/10/2020,18:38:18,DHA805,DHA805,Aprobado,
1069,12/10/2020,18:38:24,KKK69D,KKK69D,Aprobado,
1070,12/10/2020,18:45:52,WOC370,WDC370,Aprobado,
1071,12/10/2020,18:49:02,LOT50D,LQT50D,Aprobado,
1072,12/10/2020,18:53:01,RTC80C,RTP80C,Aprobado,
1073,12/10/2020,18:53:29,BFR822,DFR822,Aprobado,
1074,12/10/2020,19:13:03,EPF775,EPF775,Aprobado,
1075,12/10/2020,19:17:41,LUK52B,LUK52B,Aprobado,
1076,12/10/2020,19:36:24,AKX730,AKX73D,Aprobado,
1077,12/10/2020,19:41:06,ZOE58E,ZQE58E,Aprobado,
1078,12/10/2020,19:51:36,EDS05E,EDS05E,Aprobado,
1079,12/10/2020,19:57:54,YZF26C,YZF26C,Aprobado,
1080,12/10/2020,20:04:30,STE271,STE271,Aprobado,
1081,12/10/2020,20:06:45,RSY96C,HPO035,Aprobado,
1082,12/10/2020,20:09:03,TIV89D,TIV89D,Aprobado,
1083,12/10/2020,20:15:19,JVS476,JVS47E,Aprobado,
1084,12/10/2020,20:17:06,OCT56D,QCT56D,Aprobado,
1085,12/10/2020,20:21:32,ZNL39C,ZNI39C,Aprobado,
1086,12/10/2020,20:32:46,BFR822,DFR822,Aprobado,
1087,12/10/2020,20:37:07,ZAK70C,ZAK70C,Aprobado,
1088,12/10/2020,20:54:38,QDL73C,QDL73C,Aprobado,
1089,12/10/2020,21:14:50,VLY53D,VLY53D,Aprobado,
1090,12/10/2020,21:15:04,HNA014,HNA014,Aprobado,
1091,12/10/2020,21:19:07,NKO575,NKO575,Aprobado,
1092,12/10/2020,21:24:03,WOF75A,WFF75A,Aprobado,
1093,12/10/2020,21:27:31,DJL806,DJL806,Aprobado,
1094,12/10/2020,21:32:24,CCC41D,CCC41D,Aprobado,
1095,12/10/2020,21:40:48,HRW66W,HRW56W,Aprobado,
1096,12/10/2020,21:44:41,FGB356,FGB356,Aprobado,
1097,12/10/2020,21:58:55,GHP16C,GHP16C,Aprobado,
1098,12/10/2020,22:07:08,WBI35C,WBI35C,Aprobado,
1099,12/10/2020,22:08:54,FGH80D,FGH80D,Aprobado,
1100,12/10/2020,22:24:27,EOH591,EQH591,Aprobado,
1101,12/10/2020,22:36:54,CQP56E,CQP56E,Aprobado,
1102,12/10/2020,22:48:49,ARX06D,AHX06D,Aprobado,
1103,12/10/2020,23:29:30,ZKZ630,ZKZ63D,Aprobado,
1104,12/10/2020,23:49:13,XGX756,XGX75E,Aprobado,
1105,13/10/2020,0:11:23,URE58E,URE58E,Aprobado,
1106,13/10/2020,3:14:41,JKI461,JKI461,Aprobado,
1107,13/10/2020,3:24:50,NXS28C,NXS28C,Aprobado,
1108,13/10/2020,4:13:46,FUV957,FUV957,Aprobado,
1109,13/10/2020,4:42:49,WRI37D,WRI37D,Aprobado,
1110,13/10/2020,4:48:56,TOQ43E,TQQ43E,Aprobado,
1111,13/10/2020,5:02:46,FIY97D,FIY97D,Aprobado,
1112,13/10/2020,5:12:51,MTD097,MTD097,Aprobado,
1113,13/10/2020,5:14:55,SQQ27D,SQQ27D,Aprobado,
1114,13/10/2020,5:17:01,FYI92B,FYI92B,Aprobado,
1115,13/10/2020,5:19:09,CGC178,CGC17B,Aprobado,
1116,13/10/2020,5:21:24,CGZ37F,,Rechazado,PLACA CUBIERTA
1117,13/10/2020,5:22:59,OBX23D,DBX23D,Aprobado,
1118,13/10/2020,5:26:49,VDY420,VDY42C,Aprobado,
1119,13/10/2020,5:48:41,LGB43D,LGB43D,Aprobado,
1120,13/10/2020,5:48:51,YDE05D,YDE05D,Aprobado,
1121,13/10/2020,5:50:37,DSD83D,DSD83D,Aprobado,
1122,13/10/2020,5:50:56,TWW26C,TDL26C,Aprobado,
1123,13/10/2020,5:57:32,WUX91X,WUX91X,Aprobado,
1124,13/10/2020,6:01:49,OCU57D,QCU57D,Aprobado,
1125,13/10/2020,6:02:21,XAX51B,XAX51B,Aprobado,
1126,13/10/2020,6:02:43,VDV400,VDV40C,Aprobado,
1127,13/10/2020,6:06:17,HMY508,HMY50Y,Aprobado,
1128,13/10/2020,6:15:31,LVD44D,LVD44D,Aprobado,
1129,13/10/2020,6:15:48,LRM83B,LRM83B,Aprobado,
1130,13/10/2020,6:19:55,ODV67C,DDV67C,Aprobado,
1131,13/10/2020,6:20:10,SJE96A,SJE96A,Aprobado,
1132,13/10/2020,6:21:22,LBS77A,LBS77A,Aprobado,
1133,13/10/2020,6:26:28,RMI38A,RMI38A,Aprobado,
1134,13/10/2020,6:26:55,POR28C,PQR28C,Aprobado,
1135,13/10/2020,6:28:51,WOX63X,WUX63X,Aprobado,
1136,13/10/2020,6:28:57,ASS350,ASS35D,Aprobado,
1137,13/10/2020,6:30:57,SEP666,SEP66C,Aprobado,
1138,13/10/2020,6:31:24,DBI89F,DBI89F,Aprobado,
1139,13/10/2020,6:35:14,PPC59B,PPC59B,Aprobado,
1140,13/10/2020,6:41:52,VYK32E,VYK32E,Aprobado,
1141,13/10/2020,6:44:08,GDM90E,GOM90E,Aprobado,
1142,13/10/2020,6:44:29,HBL66D,HBI66D,Aprobado,
1143,13/10/2020,6:45:17,YWH31A,YWH31A,Aprobado,
1144,13/10/2020,6:50:06,GBW14C,QBL14C,Aprobado,
1145,13/10/2020,6:55:14,KAT672,KAT672,Aprobado,
1146,13/10/2020,6:56:08,LAK172,LAK172,Aprobado,
1147,13/10/2020,6:57:08,BOR71F,BQR71F,Aprobado,
1148,13/10/2020,6:57:22,POH56C,PQH56C,Aprobado,
1149,13/10/2020,7:00:55,SOS26E,SQS26E,Aprobado,
1150,13/10/2020,7:01:16,BVH71F,BVH71E,Aprobado,
1151,13/10/2020,7:01:35,IVV08D,IVV08V,Aprobado,
1152,13/10/2020,7:01:59,EKG707,EKG707,Aprobado,
1153,13/10/2020,7:05:51,MDL385,MDL385,Aprobado,
1154,13/10/2020,7:07:51,FRF38E,FRF38E,Aprobado,
1155,13/10/2020,7:10:49,MTD097,MTD097,Aprobado,
1156,13/10/2020,7:10:59,TMF016,TMF016,Aprobado,
1157,13/10/2020,7:11:55,CMT31F,CMT31F,Aprobado,
1158,13/10/2020,7:15:48,GDN79E,GON79E,Aprobado,
1159,13/10/2020,7:16:57,WCE887,WCE887,Aprobado,
1160,13/10/2020,7:21:24,EKE084,EKE084,Aprobado,
1161,13/10/2020,7:24:46,KDG29B,KDG29B,Aprobado,
1162,13/10/2020,7:29:05,SLU80C,SLU80C,Aprobado,
1163,13/10/2020,7:31:22,DUY92Y,DOY92Y,Aprobado,
1164,13/10/2020,7:38:03,MFQ53D,MFQ53D,Aprobado,
1165,13/10/2020,7:38:11,EWI086,EWI086,Aprobado,
1166,13/10/2020,7:38:12,DOC88F,DQC88F,Aprobado,
1167,13/10/2020,7:40:14,HOC59E,HQC59E,Aprobado,
1168,13/10/2020,7:52:15,AUL96B,AJI96B,Aprobado,
1169,13/10/2020,7:53:51,RRL55C,RRI55C,Aprobado,
1170,13/10/2020,7:54:19,HZH162,HZH162,Aprobado,
1171,13/10/2020,7:55:44,LTT32,,Rechazado,PLACA CUBIERTA
1172,13/10/2020,7:57:24,DKY73D,OKY73D,Aprobado,
1173,13/10/2020,7:57:30,IHQ09E,WHQ09E,Aprobado,
1174,13/10/2020,7:58:10,KBL60C,KBI60C,Aprobado,
1175,13/10/2020,8:00:57,PEX844,PEX844,Aprobado,
1176,13/10/2020,8:10:39,RRP72C,RRP72C,Aprobado,
1177,13/10/2020,8:17:44,LBB48B,LBB48B,Aprobado,
1178,13/10/2020,8:27:48,LRX24E,LRX24E,Aprobado,
1179,13/10/2020,8:30:35,EVK887,EVK887,Aprobado,
1180,13/10/2020,8:33:56,YMG24A,YMG24A,Aprobado,
1181,13/10/2020,8:34:07,FAF365,FAF365,Aprobado,
1182,13/10/2020,8:44:12,SRU63D,SRU83D,Aprobado,
1183,13/10/2020,8:44:15,SRK376,SRK37E,Aprobado,
1184,13/10/2020,8:47:18,BVB21D,BVB21D,Aprobado,
1185,13/10/2020,8:47:21,SHM98C,SHM98C,Aprobado,
1186,13/10/2020,9:00:59,QPB60D,OPB60D,Aprobado,
1187,13/10/2020,9:02:33,UFR44C,BFR44C,Aprobado,
1188,13/10/2020,9:04:30,MHV14C,MHV14C,Aprobado,
1189,13/10/2020,9:06:45,KYK64E,KYK64E,Aprobado,
1190,13/10/2020,9:06:47,DRK01B,ORK01B,Aprobado,
1191,13/10/2020,9:06:55,EOK10F,EQK10F,Aprobado,
1192,13/10/2020,9:09:17,TEP138,TEP138,Aprobado,
1193,13/10/2020,9:13:49,NWR75D,NWR75D,Aprobado,
1194,13/10/2020,9:16:03,TSA046,TSA046,Aprobado,
1195,13/10/2020,9:16:44,OMM90D,QMM90D,Aprobado,
1196,13/10/2020,9:17:55,WRP87D,WPP87D,Aprobado,
1197,13/10/2020,9:21:41,XDG15C,XOG15C,Aprobado,
1198,13/10/2020,9:26:25,HZP028,HZP028,Aprobado,
1199,13/10/2020,9:28:44,DHA118,DHA118,Aprobado,
1200,13/10/2020,9:30:39,CGI10E,CGI10E,Aprobado,
1201,13/10/2020,9:36:19,PJS850,PJS850,Aprobado,
1202,13/10/2020,9:37:11,CZW66W,CZW86W,Aprobado,
1203,13/10/2020,9:41:13,WCE887,WCE887,Aprobado,
1204,13/10/2020,9:43:47,NZN63C,NZN63C,Aprobado,
1205,13/10/2020,9:47:17,GHZ46B,GHZ46B,Aprobado,
1206,13/10/2020,9:52:44,BLL79C,BOI79C,Aprobado,
1207,13/10/2020,9:54:33,FHO150,FHO150,Aprobado,
1208,13/10/2020,9:55:05,RUP95C,RUP95C,Aprobado,
1209,13/10/2020,9:56:31,ONO50D,QNO50D,Aprobado,
1210,13/10/2020,10:03:32,JCL851,JCL851,Aprobado,
1211,13/10/2020,10:10:59,ZPW02C,ZPL02C,Aprobado,
1212,13/10/2020,10:11:32,MLI537,MLI533,Aprobado,
1213,13/10/2020,10:11:44,RIM29D,KIM29D,Aprobado,
1214,13/10/2020,10:12:02,EVH985,EVH985,Aprobado,
1215,13/10/2020,10:14:32,MMW419,MMW419,Aprobado,
1216,13/10/2020,10:15:12,FXN97B,EXN97B,Aprobado,
1217,13/10/2020,10:18:16,SDD63D,SQD63D,Aprobado,
1218,13/10/2020,10:24:16,FWP067,FWP067,Aprobado,
1219,13/10/2020,10:24:45,OCW05W,QCL05D,Aprobado,
1220,13/10/2020,10:29:25,CPG28B,CPG28B,Aprobado,
1221,13/10/2020,10:33:28,YMG24A,YMG24A,Aprobado,
1222,13/10/2020,10:33:35,CCC41D,CCC41D,Aprobado,
1223,13/10/2020,10:39:25,FFR15F,FFR15F,Aprobado,
1224,13/10/2020,10:40:03,OYI18C,OYI18C,Aprobado,
